symbol,LFC,FDR,ID
Stc1,-0.009230333,0.304597621,ENSMUSG00000014813
4931428F04Rik,-0.011626347,1,ENSMUSG00000014837
Tppp3,0.032405072,1,ENSMUSG00000014846
Msh3,-0.021638001,1,ENSMUSG00000014850
Adamts13,0.032222644,0.383133854,ENSMUSG00000014852
Tmem208,-0.001329117,1,ENSMUSG00000014856
E2f4,0.030523327,1,ENSMUSG00000014859
Surf4,0.773532384,0.003746041,ENSMUSG00000014867
Surf2,0.006284052,1,ENSMUSG00000014873
Dnajb9,-0.003942142,1,ENSMUSG00000014905
Naf1,-0.007800538,1,ENSMUSG00000014907
Yes1,-0.03923433,0.625515779,ENSMUSG00000014932
Ppp1cb,-0.036970029,1,ENSMUSG00000014956
Gorasp2,0.010719533,1,ENSMUSG00000014959
Tsen15,-0.016034224,1,ENSMUSG00000014980
Oc90,-0.005860643,0.590978671,ENSMUSG00000015001
Efr3a,-0.120871117,0.618683533,ENSMUSG00000015002
Trappc2l,-0.021622582,1,ENSMUSG00000015013
Acsf3,0.020425511,1,ENSMUSG00000015016
Ddx19a,-0.030980567,1,ENSMUSG00000015023
Galns,0.052352605,2.47E-05,ENSMUSG00000015027
Gata2,0.014790913,0.815270066,ENSMUSG00000015053
C8g,-0.008808823,0.973072403,ENSMUSG00000015083
Entpd2,-0.006879358,1,ENSMUSG00000015085
Rabl6,0.028922683,1,ENSMUSG00000015087
Ptgds,-0.013751716,0.849213141,ENSMUSG00000015090
Edf1,-0.068327191,0.943903876,ENSMUSG00000015092
Clic3,0.001971023,0.964915454,ENSMUSG00000015093
Npdc1,0.061399041,0.831345135,ENSMUSG00000015094
Fbxw5,0.060430754,1,ENSMUSG00000015095
Slc25a13,0.004146365,0.967789051,ENSMUSG00000015112
Ube2i,0.384531167,0.100507069,ENSMUSG00000015120
Tsr3,-0.04584542,1,ENSMUSG00000015126
Unkl,0.063793065,1,ENSMUSG00000015127
Lrrk1,0.010083193,1,ENSMUSG00000015133
Aldh1a3,-0.006834455,1,ENSMUSG00000015134
Actn1,1.369290199,0.024867021,ENSMUSG00000015143
Sirt2,0.04750788,0.891990678,ENSMUSG00000015149
Hnrnpl,0.0134378,1,ENSMUSG00000015165
Nolc1,-0.044838328,0.960888793,ENSMUSG00000015176
Casd1,0.001315407,1,ENSMUSG00000015189
Cnksr3,-0.009429428,0.927680126,ENSMUSG00000015202
Mtmr1,0.003396839,1,ENSMUSG00000015214
Hmgb3,0.021226519,1,ENSMUSG00000015217
Map2,0.039556609,1,ENSMUSG00000015222
Cyp2j9,-0.005982958,1,ENSMUSG00000015224
Abca1,1.134966487,0.043920716,ENSMUSG00000015243
Nipsnap3b,0.066996861,1,ENSMUSG00000015247
Lage3,-0.064073777,1,ENSMUSG00000015289
Ubl4a,0.085587878,0.726819902,ENSMUSG00000015290
Gdi1,0.014720218,1,ENSMUSG00000015291
Sash1,0.000386322,1,ENSMUSG00000015305
Gadd45b,0.059896379,0.810585715,ENSMUSG00000015312
Slamf6,-0.004285383,1,ENSMUSG00000015314
Slamf1,0.002585638,1,ENSMUSG00000015316
Zdhhc12,0.006884293,1,ENSMUSG00000015335
Endog,-0.017819832,1,ENSMUSG00000015337
Cybb,0.007179521,1,ENSMUSG00000015340
Golga7,0.007620877,1,ENSMUSG00000015341
Xk,0.030283165,0.732267216,ENSMUSG00000015342
Pcolce2,0.088212208,0.440375306,ENSMUSG00000015354
Cd48,-0.010262365,0.449648396,ENSMUSG00000015355
Clpx,0.006219522,1,ENSMUSG00000015357
Trabd,0.009486331,1,ENSMUSG00000015363
Mov10l1,-0.014502512,0.905578062,ENSMUSG00000015365
Dennd6b,-0.011853093,1,ENSMUSG00000015377
Cd83,-0.008797187,1,ENSMUSG00000015396
Ace2,-0.002849761,1,ENSMUSG00000015405
Gzmb,-0.005205745,1,ENSMUSG00000015437
Gzmn,-0.00117225,1,ENSMUSG00000015443
C4a,0.004670644,1,ENSMUSG00000015451
Ager,0.034256855,0.061804516,ENSMUSG00000015452
Atf6b,0.010433452,1,ENSMUSG00000015461
Egfl8,-0.030868009,1,ENSMUSG00000015467
Notch4,0.064641704,0.123721628,ENSMUSG00000015468
Ppt2,0.002696113,1,ENSMUSG00000015474
Prrt1,-0.00662316,1,ENSMUSG00000015476
Rnf5,-0.041444321,1,ENSMUSG00000015478
Fam163a,-0.029872967,0.125484632,ENSMUSG00000015484
Cacfd1,-0.036048565,1,ENSMUSG00000015488
Hivep2,-0.038213189,1,ENSMUSG00000015501
2310057J18Rik,-0.001040577,1,ENSMUSG00000015519
Arnt,-0.07549292,0.726178968,ENSMUSG00000015522
Itga2,0.031451856,0.004256379,ENSMUSG00000015533
Mocs2,0.068392763,1,ENSMUSG00000015536
Nat9,0.040845097,1,ENSMUSG00000015542
Lpl,-0.10329175,0.000725292,ENSMUSG00000015568
Atp6v0e,0.079198833,1,ENSMUSG00000015575
Nkx2-5,-0.035410957,0.766370666,ENSMUSG00000015579
Zfp318,-0.025372187,1,ENSMUSG00000015597
Ttbk1,-0.017102999,1,ENSMUSG00000015599
Srf,2.103497172,0.050185515,ENSMUSG00000015605
Gata3,-0.018254366,0.316623687,ENSMUSG00000015619
Lama5,0.063228214,0.225145452,ENSMUSG00000015647
Steap1,0.072160007,0.126302074,ENSMUSG00000015652
Steap2,0.007426044,1,ENSMUSG00000015653
Hspa8,-0.039582704,0.986739593,ENSMUSG00000015656
Serac1,-0.011480407,1,ENSMUSG00000015659
Pdzd11,-0.004977442,1,ENSMUSG00000015668
Psma2,-0.051365235,1,ENSMUSG00000015671
Mrpl32,-0.020728198,1,ENSMUSG00000015672
Setdb1,0.022541473,1,ENSMUSG00000015697
Anxa9,0.02089558,1,ENSMUSG00000015702
Arnt2,-0.005572431,1,ENSMUSG00000015709
Prune1,0.001797337,1,ENSMUSG00000015711
Cers2,0.092793196,1,ENSMUSG00000015714
Capza2,0.043805802,1,ENSMUSG00000015733
Plekho1,0.014171091,1,ENSMUSG00000015745
Vps45,-0.018372372,1,ENSMUSG00000015747
Prpf3,0.015898169,1,ENSMUSG00000015748
Anp32e,-0.015686773,1,ENSMUSG00000015749
Aph1a,0.006957291,1,ENSMUSG00000015750
Tab2,-0.002815402,1,ENSMUSG00000015755
Ppil4,0.020941885,1,ENSMUSG00000015757
Cnih1,0.05112017,0.902515497,ENSMUSG00000015759
Eps8,0.012972828,1,ENSMUSG00000015766
Med22,0.046610911,1,ENSMUSG00000015776
Abo,-0.008805128,0.788936122,ENSMUSG00000015787
Surf1,-0.0356605,1,ENSMUSG00000015790
Med28,0.343409963,0.595056039,ENSMUSG00000015804
Qdpr,-0.005460977,1,ENSMUSG00000015806
Gnrh1,-0.002659984,1,ENSMUSG00000015812
Tnr,0.05862261,0.2957758,ENSMUSG00000015829
Sqstm1,0.040955395,1,ENSMUSG00000015837
Nfe2l2,0.131496725,0.728211616,ENSMUSG00000015839
Rxrg,-0.018711412,1,ENSMUSG00000015843
Rxra,-0.014891602,0.95786628,ENSMUSG00000015846
Adamtsl4,-0.028332061,0.819539767,ENSMUSG00000015850
Fcrls,-0.009135671,1,ENSMUSG00000015852
Prpsap1,0.016571243,1,ENSMUSG00000015869
Fam184b,-0.017610916,0.918590755,ENSMUSG00000015879
Ncapg,0.004054395,1,ENSMUSG00000015880
Lcorl,0.042110638,0.975188735,ENSMUSG00000015882
Lta4h,0.009024218,1,ENSMUSG00000015889
Amdhd1,-0.003332423,1,ENSMUSG00000015890
Dstn,0.005821503,1,ENSMUSG00000015932
Macroh2a1,0.065540399,1,ENSMUSG00000015937
Gtf2ird2,-0.04511069,1,ENSMUSG00000015942
Bola1,-0.02035108,1,ENSMUSG00000015943
Castor2,0.015823905,1,ENSMUSG00000015944
Fcgr1,-0.002419071,1,ENSMUSG00000015947
Ncf1,-0.021253561,0.349293479,ENSMUSG00000015950
Wnt11,0.017788194,0.853684011,ENSMUSG00000015957
Adss,-0.001685904,1,ENSMUSG00000015961
1700016C15Rik,-0.030117855,0.305555355,ENSMUSG00000015962
Il17rb,-0.010992645,0.845633926,ENSMUSG00000015966
Cacna1d,-0.050635302,0.600260074,ENSMUSG00000015968
Chdh,-0.021707612,0.773720385,ENSMUSG00000015970
Actr8,-0.008156331,1,ENSMUSG00000015971
Lrrc27,0.007382827,1,ENSMUSG00000015980
Stk32c,0.021232658,1,ENSMUSG00000015981
Fnta,-0.046429867,0.918590755,ENSMUSG00000015994
Mtrex,-0.012048344,1,ENSMUSG00000016018
Lbp,-0.027729997,1,ENSMUSG00000016024
Celsr1,-0.039862165,0.901122166,ENSMUSG00000016028
Fli1,-0.032532465,1,ENSMUSG00000016087
Stard13,0.087586615,0.828896062,ENSMUSG00000016128
Tenm1,-0.02774787,1,ENSMUSG00000016150
Camk1g,-0.022747294,1,ENSMUSG00000016179
Utp25,0.023720527,0.862465619,ENSMUSG00000016181
Hsd11b1,-0.002852457,1,ENSMUSG00000016194
Syt14,0.003182757,1,ENSMUSG00000016200
H2-M3,-0.018034447,1,ENSMUSG00000016206
Lonrf3,-0.019594335,0.392289477,ENSMUSG00000016239
Atp5e,-0.339894748,0.310590768,ENSMUSG00000016252
Nelfcd,0.017744717,1,ENSMUSG00000016253
Ctsz,-0.032560383,0.986698749,ENSMUSG00000016256
Prelid3b,0.053515485,1,ENSMUSG00000016257
Sertad4,-0.050970179,1,ENSMUSG00000016262
Ube2a,0.025331028,1,ENSMUSG00000016308
Slc25a5,-0.3970685,0.106994812,ENSMUSG00000016319
Atp1b4,0.003799538,0.929975455,ENSMUSG00000016327
Ppdpf,0.051520365,0.910227695,ENSMUSG00000016344
Kcnq2,0.031905286,1,ENSMUSG00000016346
Eef1a2,-0.025272926,0.970064694,ENSMUSG00000016349
Col20a1,-0.009361176,0.856608201,ENSMUSG00000016356
Pls3,-0.093878055,0.685425529,ENSMUSG00000016382
Mpped2,-0.011154423,1,ENSMUSG00000016386
Nkap,0.002609296,1,ENSMUSG00000016409
Ndufa1,-0.187886172,0.456913844,ENSMUSG00000016427
Wt1,3.818311847,0.001961087,ENSMUSG00000016458
E2f3,0.029365595,0.95036294,ENSMUSG00000016477
Cr1l,0.003277756,1,ENSMUSG00000016481
Ppfibp1,0.043523334,1,ENSMUSG00000016487
Cd46,0.015009191,0.838432961,ENSMUSG00000016493
Cd34,0.002283094,1,ENSMUSG00000016494
Plgrkt,0.001243046,1,ENSMUSG00000016495
Cd274,-0.032992003,0.737554037,ENSMUSG00000016496
Pdcd1lg2,0.002097254,1,ENSMUSG00000016498
Gtf3a,-0.007577635,1,ENSMUSG00000016503
Mtif3,-0.000330904,1,ENSMUSG00000016510
Lnx2,0.058151382,0.272022927,ENSMUSG00000016520
Dyrk3,0.009313694,1,ENSMUSG00000016526
Mapkapk2,0.048447232,0.286054127,ENSMUSG00000016528
Il10,0.005650387,0.031267788,ENSMUSG00000016529
Lamp2,0.244758608,0.40468243,ENSMUSG00000016534
Atxn10,0.031001677,1,ENSMUSG00000016541
Foxred2,-0.018425507,0.674376993,ENSMUSG00000016552
Eif3d,-0.005053576,1,ENSMUSG00000016554
H3f3b,0.005525152,1,ENSMUSG00000016559
Nup50,0.011283928,1,ENSMUSG00000016619
Phf21b,-0.021950762,0.437912677,ENSMUSG00000016624
Ift27,0.003204588,1,ENSMUSG00000016637
Pacsin2,0.655241848,0.200798473,ENSMUSG00000016664
Cmah,0.012475551,0.811504304,ENSMUSG00000016756
Ttll12,0.044129832,1,ENSMUSG00000016757
Bik,0.189126931,0.189882614,ENSMUSG00000016758
Scube1,0.00226507,0.994445716,ENSMUSG00000016763
Tox4,0.009597586,1,ENSMUSG00000016831
Mrps18c,0.009262425,1,ENSMUSG00000016833
Sulf1,-0.00429168,1,ENSMUSG00000016918
Srsf6,-0.026113095,1,ENSMUSG00000016921
Plcg1,-0.016848243,1,ENSMUSG00000016933
Kctd2,0.008005614,1,ENSMUSG00000016940
Tmprss6,0.012133954,0.829360282,ENSMUSG00000016942
Kctd5,0.050057841,0.973711784,ENSMUSG00000016946
Etaa1,-0.014884511,1,ENSMUSG00000016984
Matn4,0.00080357,1,ENSMUSG00000016995
Slpi,0.007468462,0.967789051,ENSMUSG00000017002
Svs3a,-0.038118076,0.571905221,ENSMUSG00000017003
Rbpjl,0.010452378,0.774086444,ENSMUSG00000017007
Sdc4,-0.070733515,0.845891726,ENSMUSG00000017009
Il13ra1,0.046009547,0.847000394,ENSMUSG00000017057
Nbr1,0.047995195,1,ENSMUSG00000017119
Cyth1,-0.021565744,1,ENSMUSG00000017132
Rnd3,0.020563398,1,ENSMUSG00000017144
Brca1,0.001405478,1,ENSMUSG00000017146
Gast,-0.002050917,1,ENSMUSG00000017165
Cntnap1,0.001104949,1,ENSMUSG00000017167
Nt5c3b,0.00168352,1,ENSMUSG00000017176
Coa3,0.01709258,1,ENSMUSG00000017188
Zpbp2,-0.016288032,0.619605336,ENSMUSG00000017195
Gsdma,0.042325489,0.081842107,ENSMUSG00000017204
Med24,-0.001706744,1,ENSMUSG00000017210
Psmd3,-0.009134764,1,ENSMUSG00000017221
Exosc10,0.006687009,1,ENSMUSG00000017264
Glod4,0.024207714,1,ENSMUSG00000017286
Vps53,-0.013519288,1,ENSMUSG00000017288
Taok1,-0.041973864,1,ENSMUSG00000017291
Dnttip1,0.000613063,1,ENSMUSG00000017299
Tnnc2,-0.008365893,0.717883638,ENSMUSG00000017300
Acot8,-0.014466026,1,ENSMUSG00000017307
Cd300lg,0.011048199,0.850951254,ENSMUSG00000017309
Mpp2,-0.005263948,1,ENSMUSG00000017314
Vtn,-0.000539447,1,ENSMUSG00000017344
Nlk,-0.053381545,1,ENSMUSG00000017376
Traf4,-0.000303128,0.956969218,ENSMUSG00000017386
Aldoc,-0.077461046,0.6897624,ENSMUSG00000017390
Stac2,0.016883096,1,ENSMUSG00000017400
Rpl19,-0.038883245,0.991607683,ENSMUSG00000017404
Nek8,0.002021215,1,ENSMUSG00000017405
Cacnb4,0.008170784,1,ENSMUSG00000017412
Plxdc1,-0.023512193,1,ENSMUSG00000017417
Arl5b,0.033239456,1,ENSMUSG00000017418
Zfp207,-0.143043967,0.997017225,ENSMUSG00000017421
Psmd11,0.424198969,0.082315201,ENSMUSG00000017428
C1qtnf1,0.017194247,1,ENSMUSG00000017446
Pipox,0.014791115,0.811504304,ENSMUSG00000017453
Timp2,0.779888767,0.060887484,ENSMUSG00000017466
Zc3h18,0.035455301,0.740159288,ENSMUSG00000017478
Top2b,-0.030413469,1,ENSMUSG00000017485
Rarb,-0.004554715,1,ENSMUSG00000017491
Igfbp4,-0.036005423,0.983694335,ENSMUSG00000017493
Cdc6,0.019462132,0.291721506,ENSMUSG00000017499
Suz12,0.005083059,1,ENSMUSG00000017548
Atad5,0.012920146,1,ENSMUSG00000017550
Crlf3,-0.000473021,1,ENSMUSG00000017561
Krt27,0.114862017,0.000730916,ENSMUSG00000017588
Tns4,-0.00453785,0.922932475,ENSMUSG00000017607
Tnfaip1,0.754524239,0.257737219,ENSMUSG00000017615
Abr,0.027036935,1,ENSMUSG00000017631
Rab11fip4,0.006875204,1,ENSMUSG00000017639
Slc35c2,0.012600493,1,ENSMUSG00000017664
Zfp334,0.059948255,0.63780297,ENSMUSG00000017667
Elmo2,0.05182091,0.752485963,ENSMUSG00000017670
Wsb1,0.155290386,0.358236372,ENSMUSG00000017677
Ttpal,0.062910397,0.754182881,ENSMUSG00000017679
Rhot1,0.021205867,1,ENSMUSG00000017686
Hnf4g,-0.014746911,0.917372641,ENSMUSG00000017688
Rhbdl3,-0.006651023,0.934626493,ENSMUSG00000017692
Ada,0.040173793,0.724842024,ENSMUSG00000017697
Serinc3,-0.028908901,1,ENSMUSG00000017707
Tha1,0.025673748,0.689630641,ENSMUSG00000017713
Pgs1,0.034609833,1,ENSMUSG00000017715
Birc5,0.031929009,0.66301751,ENSMUSG00000017716
Afmid,-0.009510778,1,ENSMUSG00000017718
Trp53tg5,-0.095076479,0.045975996,ENSMUSG00000017720
Pigt,0.061197887,0.071225093,ENSMUSG00000017721
Wfdc2,0.024613091,1,ENSMUSG00000017723
Etv4,-0.035385798,0.559818882,ENSMUSG00000017724
Eppin,0.001498589,1,ENSMUSG00000017733
Dbndd2,0.086290987,0.895045305,ENSMUSG00000017734
Slc12a5,0.039432361,0.41210166,ENSMUSG00000017740
Ghdc,0.022023186,0.999986987,ENSMUSG00000017747
Pltp,-0.155156813,0.548677928,ENSMUSG00000017754
Slc12a7,0.009288986,1,ENSMUSG00000017756
Ctsa,-0.068329391,0.839437874,ENSMUSG00000017760
Zswim1,0.035225665,1,ENSMUSG00000017764
Slc12a4,-0.00422477,1,ENSMUSG00000017765
Spata25,0.028688332,1,ENSMUSG00000017767
Myo1c,0.10062653,0.274390623,ENSMUSG00000017774
Crk,0.003609939,1,ENSMUSG00000017776
Cox7c,-0.165161916,0.728846982,ENSMUSG00000017778
Pitpna,0.014973875,1,ENSMUSG00000017781
Mlx,-0.009369517,1,ENSMUSG00000017801
Retreg3,0.062352158,0.254583261,ENSMUSG00000017802
Jph2,0.02511627,0.685400339,ENSMUSG00000017817
Dhx58,0.026190568,0.732634923,ENSMUSG00000017830
Rab5a,0.014479665,1,ENSMUSG00000017831
Nkiras2,0.190865286,0.599633594,ENSMUSG00000017837
Ppp2r5c,0.000153752,1,ENSMUSG00000017843
Ift52,-0.008326979,1,ENSMUSG00000017858
Mybl2,-0.006001895,0.716375356,ENSMUSG00000017861
Sgk2,-0.017775022,0.148039265,ENSMUSG00000017868
Eya2,0.000427016,1,ENSMUSG00000017897
B4galt5,0.06999944,1,ENSMUSG00000017929
Gdap1l1,0.006178569,1,ENSMUSG00000017943
Hnf4a,-0.007925912,1,ENSMUSG00000017950
Ptgis,-0.006535293,1,ENSMUSG00000017969
Cadps2,0.027695656,0.980500794,ENSMUSG00000017978
Ddx27,0.016892806,1,ENSMUSG00000017999
Cyth3,0.063973702,1,ENSMUSG00000018001
Cyth4,0.005709883,1,ENSMUSG00000018008
Rac3,0.093246415,0.653083254,ENSMUSG00000018012
Rrp7a,0.058101434,0.848112563,ENSMUSG00000018040
Cyb5r3,0.499612536,0.063547158,ENSMUSG00000018042
Ints2,0.020445105,1,ENSMUSG00000018068
Med13l,0.000632284,1,ENSMUSG00000018076
H2bc4,0.050590781,0.950531833,ENSMUSG00000018102
Baiap2l2,-0.033512781,0.628140344,ENSMUSG00000018126
Mafk,0.036835276,0.675193734,ENSMUSG00000018143
Med1,0.009523418,1,ENSMUSG00000018160
Erbb3,-0.032488548,1,ENSMUSG00000018166
Stard3,0.042026034,1,ENSMUSG00000018167
Ikzf3,0.075780855,0.385408443,ENSMUSG00000018168
Mfng,0.016054742,0.026365395,ENSMUSG00000018169
Vmp1,0.062309802,0.90595657,ENSMUSG00000018171
Uchl5,-0.046696289,1,ENSMUSG00000018189
Glrx2,0.001467841,1,ENSMUSG00000018196
Ro60,0.159944026,0.628140344,ENSMUSG00000018199
Stk4,-0.010571315,1,ENSMUSG00000018209
Wfdc15b,0.007754695,1,ENSMUSG00000018211
Pmp22,0.150892951,0.650734032,ENSMUSG00000018217
Gdf9,0.023624708,0.607577269,ENSMUSG00000018238
Zcchc10,0.03556539,1,ENSMUSG00000018239
Tbx5,0.001230732,1,ENSMUSG00000018263
Psmb6,0.004321069,1,ENSMUSG00000018286
Spag7,-0.005903298,1,ENSMUSG00000018287
Pfn1,0.089010181,1,ENSMUSG00000018293
Tomm34,0.01001078,1,ENSMUSG00000018322
Ywhab,0.252567375,0.276998135,ENSMUSG00000018326
Ksr1,-0.021566989,0.91436583,ENSMUSG00000018334
Gpx3,-0.016862735,1,ENSMUSG00000018339
Anxa6,0.136666106,0.554685025,ENSMUSG00000018340
Il12rb2,0.015086014,0.918590755,ENSMUSG00000018341
Zkscan6,-0.018668685,1,ENSMUSG00000018347
Kpna2,0.046864319,1,ENSMUSG00000018362
Smurf2,0.037133515,1,ENSMUSG00000018363
Cep95,0.018714452,0.937724756,ENSMUSG00000018372
Vezf1,-0.030474969,1,ENSMUSG00000018377
2210416O15Rik,0.048482769,1,ENSMUSG00000018378
Srsf1,0.026695447,1,ENSMUSG00000018379
Abi3,-0.003392072,1,ENSMUSG00000018381
Shroom1,-0.024615214,0.17090792,ENSMUSG00000018387
Kif3a,0.032290735,1,ENSMUSG00000018395
Septin8,0.136991495,0.827635929,ENSMUSG00000018398
Mtmr4,0.012827983,1,ENSMUSG00000018401
Mrm1,0.012030692,1,ENSMUSG00000018405
Mapt,0.009691048,1,ENSMUSG00000018411
Kansl1,-0.005043021,1,ENSMUSG00000018412
Gid4,-0.064772859,0.918590755,ENSMUSG00000018415
Myo1b,0.004211277,1,ENSMUSG00000018417
Dhx40,-0.01707243,1,ENSMUSG00000018425
Ypel2,0.001187937,1,ENSMUSG00000018427
Akap1,-0.035423552,1,ENSMUSG00000018428
Nol11,0.044595471,1,ENSMUSG00000018433
Derl2,0.034471356,1,ENSMUSG00000018442
C1qbp,-0.074827826,0.818759321,ENSMUSG00000018446
Rpain,0.005198974,1,ENSMUSG00000018449
6330403K07Rik,-0.008717027,1,ENSMUSG00000018451
Slc13a3,0.001631132,1,ENSMUSG00000018459
Kcnab3,-0.039743171,0.466149248,ENSMUSG00000018470
Chd3,-0.055009063,1,ENSMUSG00000018474
Kdm6b,-0.034288974,1,ENSMUSG00000018476
1700125H20Rik,0.014548245,1,ENSMUSG00000018479
Appbp2,0.040026481,0.980500794,ENSMUSG00000018481
Adora2b,0.055295614,0.002226232,ENSMUSG00000018500
Ncor1,0.021884672,1,ENSMUSG00000018501
Trpv2,0.003407634,1,ENSMUSG00000018507
Cenpv,0.009595326,1,ENSMUSG00000018509
Pcgf2,-0.008970152,1,ENSMUSG00000018537
Cwc25,0.042988481,1,ENSMUSG00000018541
Pip4k2b,-0.015198945,1,ENSMUSG00000018547
Trim37,-0.001861842,1,ENSMUSG00000018548
Ybx2,-0.070789955,0.063961896,ENSMUSG00000018554
Ctdnep1,0.028415019,1,ENSMUSG00000018559
Elp5,0.016852498,1,ENSMUSG00000018565
Slc2a4,0.024625412,0.525169042,ENSMUSG00000018566
Gabarap,0.143968157,0.617221715,ENSMUSG00000018567
Cldn7,-0.01484634,0.864181594,ENSMUSG00000018569
2810408A11Rik,0.013340404,0.822155315,ENSMUSG00000018570
Phf23,0.068153929,1,ENSMUSG00000018572
Acadvl,-0.002472136,1,ENSMUSG00000018574
Dnah11,-0.028860032,0.00982733,ENSMUSG00000018581
G3bp1,0.001200074,1,ENSMUSG00000018583
Atox1,0.367485246,0.21264654,ENSMUSG00000018585
Glra2,0.001905274,1,ENSMUSG00000018589
Sparc,2.43E-06,1,ENSMUSG00000018593
Glra4,-0.132131612,0.406138264,ENSMUSG00000018595
Mief2,-0.008714212,1,ENSMUSG00000018599
Tbx3,-0.000744892,1,ENSMUSG00000018604
Crhr1,0.004588202,0.989364559,ENSMUSG00000018634
Dusp14,0.039972799,1,ENSMUSG00000018648
Tada2a,-0.025276341,1,ENSMUSG00000018651
Ikzf1,0.005233739,0.685425529,ENSMUSG00000018654
Pnpo,-0.050665827,0.790449661,ENSMUSG00000018659
Cog1,0.010367898,1,ENSMUSG00000018661
Cbx1,0.027269676,1,ENSMUSG00000018666
Cdk5rap3,-0.002493539,1,ENSMUSG00000018669
Copz2,0.003478609,1,ENSMUSG00000018672
Slc25a39,0.023688085,0.970936571,ENSMUSG00000018677
Sp2,0.04833831,0.8745926,ENSMUSG00000018678
Aatf,0.011608451,1,ENSMUSG00000018697
Dync1h1,0.06513527,0.741672177,ENSMUSG00000018707
Cpsf4l,-0.015664101,0.503229499,ENSMUSG00000018727
Pex12,-0.020289364,1,ENSMUSG00000018733
Ndel1,0.020969234,1,ENSMUSG00000018736
Slc25a35,0.145380216,0.980500794,ENSMUSG00000018740
Zbtb4,-0.045648001,1,ENSMUSG00000018750
Tnfsfm13,-0.00360441,0.899240555,ENSMUSG00000018752
Mpdu1,-0.012846366,1,ENSMUSG00000018761
Fxr2,-0.007911609,1,ENSMUSG00000018765
Atp5g3,-0.25202744,0.276621182,ENSMUSG00000018770
Cd68,-0.04383577,0.000136235,ENSMUSG00000018774
Slc35g3,0.045733581,0.787118085,ENSMUSG00000018776
Acsl1,0.071455971,0.835145282,ENSMUSG00000018796
Abca5,0.063400786,0.686061131,ENSMUSG00000018800
Smyd4,0.091464779,0.586797475,ENSMUSG00000018809
Lsp1,-0.020822246,0.996786546,ENSMUSG00000018819
Zfyve27,0.03785076,1,ENSMUSG00000018820
Avpi1,0.040555969,1,ENSMUSG00000018821
Sfrp5,0.010190996,1,ENSMUSG00000018822
Myh11,0.022108673,0.840306894,ENSMUSG00000018830
Rad51d,0.068754007,1,ENSMUSG00000018841
Fndc8,-0.060134576,0.271111529,ENSMUSG00000018844
Unc45b,3.496699499,0.006156645,ENSMUSG00000018845
Pank3,-0.013412872,1,ENSMUSG00000018846
Rars,0.059465262,1,ENSMUSG00000018848
Wwc1,0.011979696,0.839277471,ENSMUSG00000018849
Mrpl58,0.023663654,1,ENSMUSG00000018858
Fdxr,-0.014738435,0.933207235,ENSMUSG00000018861
Otop3,0.004860603,1,ENSMUSG00000018862
Sult4a1,0.00629039,1,ENSMUSG00000018865
Pnpla5,-0.009924071,0.574741248,ENSMUSG00000018868
Mrpl45,-0.042317954,0.935445741,ENSMUSG00000018882
Mb,0.007757094,1,ENSMUSG00000018893
Irf1,-0.033539125,1,ENSMUSG00000018899
Slc22a5,-0.000287378,1,ENSMUSG00000018900
P4ha2,0.014264635,1,ENSMUSG00000018906
Alox12e,-0.019207032,0.842445359,ENSMUSG00000018907
Arrb1,1.3443063,0.050081846,ENSMUSG00000018909
Tm4sf5,0.024455082,0.744782877,ENSMUSG00000018919
Cxcl16,0.011061239,1,ENSMUSG00000018920
Pelp1,-0.014787203,1,ENSMUSG00000018921
Med11,-0.040069914,1,ENSMUSG00000018923
Heatr9,-0.005969443,1,ENSMUSG00000018925
Ccl6,-0.004494277,0.542093192,ENSMUSG00000018927
Ccl4,-0.002132696,1,ENSMUSG00000018930
Natd1,-0.012394891,0.991607683,ENSMUSG00000018931
Map2k3,-0.018212758,1,ENSMUSG00000018932
Ywhah,0.020843735,1,ENSMUSG00000018965
Sart3,-0.013952957,1,ENSMUSG00000018974
E2f2,0.057631553,0.126837615,ENSMUSG00000018983
Nars2,-0.004343539,1,ENSMUSG00000018995
Slc35b4,0.010861194,1,ENSMUSG00000018999
Dnah1,0.001063535,1,ENSMUSG00000019027
Dalrd3,-0.01137858,1,ENSMUSG00000019039
Fis1,0.024374591,1,ENSMUSG00000019054
Plod1,-0.014342411,1,ENSMUSG00000019055
Rab3d,0.064479185,0.66213392,ENSMUSG00000019066
Mfsd3,0.040464812,1,ENSMUSG00000019080
Slc25a22,0.028621982,1,ENSMUSG00000019082
Atp6ap1,0.104525106,0.867648982,ENSMUSG00000019087
Dnase1l1,-0.000236327,1,ENSMUSG00000019088
Aldh3a1,-0.002167722,1.68E-30,ENSMUSG00000019102
Ccl9,-0.007498678,0.034110144,ENSMUSG00000019122
Scrn1,0.005243179,1,ENSMUSG00000019124
BC005537,0.055495454,1,ENSMUSG00000019132
Isyna1,-0.005333834,1,ENSMUSG00000019139
Hars2,0.00851162,1,ENSMUSG00000019143
Cacng2,-0.030122213,0.866669103,ENSMUSG00000019146
Tmem160,0.0057366,1,ENSMUSG00000019158
Rab5c,0.018941006,1,ENSMUSG00000019173
Styxl1,-0.013293627,0.839010082,ENSMUSG00000019178
Mdh2,-0.014896155,1,ENSMUSG00000019179
H13,0.035484438,0.966552687,ENSMUSG00000019188
Rnf145,0.047708341,0.973991245,ENSMUSG00000019189
Scn1b,0.026020296,1,ENSMUSG00000019194
