symbol,LFC,FDR,ID
Lamp2,0.143708901,0.645679208,ENSMUSG00000016534
Atxn10,-0.366101135,0.353543096,ENSMUSG00000016541
Foxred2,1.386134472,0.115206737,ENSMUSG00000016552
Eif3d,-0.312575113,0.650360338,ENSMUSG00000016554
H3f3b,0.077784716,0.868502304,ENSMUSG00000016559
Nup50,-0.568378771,0.341216751,ENSMUSG00000016619
Phf21b,-0.595173275,0.557203844,ENSMUSG00000016624
Ift27,-0.36831665,0.628881726,ENSMUSG00000016637
Pacsin2,0.047082008,0.867714513,ENSMUSG00000016664
Cmah,0.146186893,0.9284285,ENSMUSG00000016756
Ttll12,-0.126852981,0.936785006,ENSMUSG00000016757
Bik,-0.731744951,0.131004622,ENSMUSG00000016758
Scube1,0.37247329,0.938121818,ENSMUSG00000016763
Tox4,-0.574169919,0.087163673,ENSMUSG00000016831
Mrps18c,-0.372141162,0.34523898,ENSMUSG00000016833
Sulf1,-0.077906007,0.922342441,ENSMUSG00000016918
Srsf6,0.368700827,0.58172079,ENSMUSG00000016921
Plcg1,-0.676862795,0.323137861,ENSMUSG00000016933
Kctd2,-0.723453501,0.251466472,ENSMUSG00000016940
Tmprss6,0.353711456,0.683366687,ENSMUSG00000016942
Kctd5,0.149120608,0.658397611,ENSMUSG00000016946
Etaa1,-0.734548885,0.329496878,ENSMUSG00000016984
Matn4,1.172916662,0.180467353,ENSMUSG00000016995
Slpi,6.082122249,3.21E-33,ENSMUSG00000017002
Svs3a,0.574963557,0.643448641,ENSMUSG00000017003
Rbpjl,0.987888549,0.229393673,ENSMUSG00000017007
Sdc4,-0.074829737,1,ENSMUSG00000017009
Il13ra1,1.243188135,0.089760213,ENSMUSG00000017057
Nbr1,-0.377526627,0.511034703,ENSMUSG00000017119
Cyth1,-0.067858568,0.961363376,ENSMUSG00000017132
Rnd3,-0.424446524,0.591971905,ENSMUSG00000017144
Brca1,-0.032605571,1,ENSMUSG00000017146
Gast,0.319143275,1,ENSMUSG00000017165
Cntnap1,1.0947633,0.128013919,ENSMUSG00000017167
Nt5c3b,0.079112646,0.961441143,ENSMUSG00000017176
Coa3,-0.183165396,0.564924353,ENSMUSG00000017188
Zpbp2,0.167231957,1,ENSMUSG00000017195
Gsdma,-0.076606341,0.924485446,ENSMUSG00000017204
Med24,0.830053284,0.17423679,ENSMUSG00000017210
Psmd3,0.384301658,0.473320783,ENSMUSG00000017221
Exosc10,0.33643607,0.706970273,ENSMUSG00000017264
Glod4,0.26348054,0.584283224,ENSMUSG00000017286
Vps53,-0.026906789,1,ENSMUSG00000017288
Taok1,-0.456374141,0.328222689,ENSMUSG00000017291
Dnttip1,2.48033158,4.30E-05,ENSMUSG00000017299
Tnnc2,-0.14831758,1,ENSMUSG00000017300
Acot8,-0.217687947,0.687683226,ENSMUSG00000017307
Cd300lg,-0.346588879,0.667578449,ENSMUSG00000017309
Mpp2,-0.508876516,0.512651357,ENSMUSG00000017314
Vtn,-0.036441311,0.968132158,ENSMUSG00000017344
Nlk,0.240414552,0.840411111,ENSMUSG00000017376
Traf4,1.615909391,0.058774143,ENSMUSG00000017386
Aldoc,-0.727132048,0.241165191,ENSMUSG00000017390
Stac2,0.656434703,0.328083499,ENSMUSG00000017400
Rpl19,0.016964123,1,ENSMUSG00000017404
Nek8,0.01307705,0.99187553,ENSMUSG00000017405
Cacnb4,0.02966574,0.903663566,ENSMUSG00000017412
Plxdc1,0.140094238,0.936384648,ENSMUSG00000017417
Arl5b,0.093479878,0.960228149,ENSMUSG00000017418
Zfp207,-0.362587442,0.343288401,ENSMUSG00000017421
Psmd11,-0.336055834,0.145874323,ENSMUSG00000017428
C1qtnf1,-0.071054432,0.922918243,ENSMUSG00000017446
Pipox,-0.474863257,0.55417154,ENSMUSG00000017453
Timp2,-0.333859406,0.473620606,ENSMUSG00000017466
Zc3h18,1.714249976,0.00605091,ENSMUSG00000017478
Top2b,0.567319449,0.324309854,ENSMUSG00000017485
Rarb,2.214258911,0.024272359,ENSMUSG00000017491
Igfbp4,0.105398661,0.845470808,ENSMUSG00000017493
Cdc6,0.60926748,0.290617236,ENSMUSG00000017499
Suz12,-0.000841873,0.992268771,ENSMUSG00000017548
Atad5,0.134048892,0.92494491,ENSMUSG00000017550
Crlf3,1.170390834,0.034877132,ENSMUSG00000017561
Krt27,-0.079637544,0.966686418,ENSMUSG00000017588
Tns4,1.585803711,0.073395418,ENSMUSG00000017607
Tnfaip1,0.055986087,0.973420328,ENSMUSG00000017615
Abr,0.3127518,0.660633532,ENSMUSG00000017631
Rab11fip4,0.30047002,0.709152397,ENSMUSG00000017639
Slc35c2,0.996744374,0.127796338,ENSMUSG00000017664
Zfp334,-0.395518902,0.661201152,ENSMUSG00000017667
Elmo2,-0.826459716,0.150377657,ENSMUSG00000017670
Wsb1,0.98046754,0.028799395,ENSMUSG00000017677
Ttpal,-0.339636249,0.664337831,ENSMUSG00000017679
Rhot1,-0.664173078,0.160750995,ENSMUSG00000017686
Hnf4g,-0.405204515,0.816537587,ENSMUSG00000017688
Rhbdl3,0.66578923,0.352125585,ENSMUSG00000017692
Ada,-0.183647999,0.877182428,ENSMUSG00000017697
Serinc3,0.013126147,0.908135418,ENSMUSG00000017707
Tha1,0.346867983,0.744390803,ENSMUSG00000017713
Pgs1,0.510577753,0.428397794,ENSMUSG00000017715
Birc5,3.4745113,5.75E-05,ENSMUSG00000017716
Afmid,-1.371914316,0.033654429,ENSMUSG00000017718
Trp53tg5,2.325884509,0.003830962,ENSMUSG00000017720
Pigt,0.088801056,0.968562481,ENSMUSG00000017721
Wfdc2,-0.02450818,0.956503383,ENSMUSG00000017723
Etv4,-2.276805189,0.030913484,ENSMUSG00000017724
Eppin,0.384072334,0.371116503,ENSMUSG00000017733
Dbndd2,-0.207017761,0.752130581,ENSMUSG00000017734
Slc12a5,-2.209760066,0.006049379,ENSMUSG00000017740
Ghdc,-0.591406622,0.447232622,ENSMUSG00000017747
Pltp,0.366310501,0.328222689,ENSMUSG00000017754
Slc12a7,-0.484023977,0.585249173,ENSMUSG00000017756
Ctsa,0.297266964,0.411309475,ENSMUSG00000017760
Zswim1,-0.192936679,0.804230541,ENSMUSG00000017764
Slc12a4,-1.083111301,0.195219975,ENSMUSG00000017765
Spata25,0.524210494,0.379422909,ENSMUSG00000017767
Myo1c,-0.019435284,1,ENSMUSG00000017774
Crk,0.037274108,1,ENSMUSG00000017776
Cox7c,-0.342030834,0.203141941,ENSMUSG00000017778
Pitpna,-0.285204158,0.661604265,ENSMUSG00000017781
Mlx,-2.568938428,1.79E-06,ENSMUSG00000017801
Retreg3,0.772770161,0.336160648,ENSMUSG00000017802
Jph2,6.188030598,1.28E-08,ENSMUSG00000017817
Dhx58,0.509135424,0.591010662,ENSMUSG00000017830
Rab5a,0.043631605,1,ENSMUSG00000017831
Nkiras2,-0.012559399,1,ENSMUSG00000017837
Ppp2r5c,-0.331082016,0.508273147,ENSMUSG00000017843
Ift52,-1.356838688,0.022339685,ENSMUSG00000017858
Mybl2,-1.386911554,0.034969837,ENSMUSG00000017861
Sgk2,0.229449967,0.801006704,ENSMUSG00000017868
Eya2,0.319227433,0.617539374,ENSMUSG00000017897
B4galt5,2.684846982,4.64E-07,ENSMUSG00000017929
Gdap1l1,5.572254232,1.86E-27,ENSMUSG00000017943
Hnf4a,0.162042364,1,ENSMUSG00000017950
Ptgis,-1.169301367,0.120093366,ENSMUSG00000017969
Cadps2,0.052220064,0.978452326,ENSMUSG00000017978
Ddx27,0.018213771,0.978323119,ENSMUSG00000017999
Cyth3,0.007159418,0.971439505,ENSMUSG00000018001
Cyth4,0.177449743,0.823061801,ENSMUSG00000018008
Rac3,-0.196090132,0.828689596,ENSMUSG00000018012
Rrp7a,0.196552083,0.802390964,ENSMUSG00000018040
Cyb5r3,0.573942815,0.029999976,ENSMUSG00000018042
Ints2,0.809847357,0.295468418,ENSMUSG00000018068
Med13l,0.353355579,0.637488174,ENSMUSG00000018076
H2bc4,-0.067971821,0.945080903,ENSMUSG00000018102
Baiap2l2,0.79207374,0.335593975,ENSMUSG00000018126
Mafk,0.05654204,0.951194048,ENSMUSG00000018143
Med1,-0.137327111,0.832691942,ENSMUSG00000018160
Erbb3,-0.875894949,0.233838002,ENSMUSG00000018166
Stard3,0.849623754,0.198609316,ENSMUSG00000018167
Ikzf3,0.506599923,0.51807945,ENSMUSG00000018168
Mfng,-0.669731939,0.013101403,ENSMUSG00000018169
Vmp1,-0.21975276,0.683678344,ENSMUSG00000018171
Uchl5,0.206740272,0.770680797,ENSMUSG00000018189
Glrx2,0.188251207,0.69893066,ENSMUSG00000018196
Ro60,-0.409424704,0.508103338,ENSMUSG00000018199
Stk4,0.550352366,0.409257809,ENSMUSG00000018209
Wfdc15b,-0.004381828,1,ENSMUSG00000018211
Pmp22,-0.214501838,0.706666501,ENSMUSG00000018217
Gdf9,0.823833414,0.321738441,ENSMUSG00000018238
Zcchc10,0.565210625,0.405935163,ENSMUSG00000018239
Tbx5,1.236601269,0.561915755,ENSMUSG00000018263
Psmb6,-0.222070338,0.350568659,ENSMUSG00000018286
Spag7,-0.166005891,0.727211197,ENSMUSG00000018287
Pfn1,0.443356108,0.035789622,ENSMUSG00000018293
Tomm34,0.523747988,0.20299251,ENSMUSG00000018322
Ywhab,-0.32482864,0.170939857,ENSMUSG00000018326
Ksr1,0.664073118,0.301167067,ENSMUSG00000018334
Gpx3,0.009367684,1,ENSMUSG00000018339
Anxa6,0.097701532,0.840079545,ENSMUSG00000018340
Il12rb2,-2.042969408,0.025108966,ENSMUSG00000018341
Zkscan6,-1.589887839,0.034798089,ENSMUSG00000018347
Kpna2,0.479854905,0.422477181,ENSMUSG00000018362
Smurf2,-0.671605475,0.36794428,ENSMUSG00000018363
Cep95,1.137160838,0.134430312,ENSMUSG00000018372
Vezf1,-1.090299124,0.025915433,ENSMUSG00000018377
2210416O15Rik,0.088849495,0.959121343,ENSMUSG00000018378
Srsf1,-0.891894683,0.025673648,ENSMUSG00000018379
Abi3,0.954509955,0.16958305,ENSMUSG00000018381
Shroom1,0.074613704,1,ENSMUSG00000018387
Kif3a,0.309437994,0.673771731,ENSMUSG00000018395
Septin8,0.193315052,0.670011183,ENSMUSG00000018398
Mtmr4,1.891553836,5.80E-06,ENSMUSG00000018401
Mrm1,3.146409672,1.88E-08,ENSMUSG00000018405
Mapt,1.266990975,0.032756558,ENSMUSG00000018411
Kansl1,0.155756099,0.822061444,ENSMUSG00000018412
Gid4,-0.114472682,0.778928604,ENSMUSG00000018415
Myo1b,-0.016108405,0.875084704,ENSMUSG00000018417
Dhx40,0.175833096,0.874403673,ENSMUSG00000018425
Ypel2,-0.249881828,0.821668889,ENSMUSG00000018427
Akap1,-0.859210736,0.211738313,ENSMUSG00000018428
Nol11,0.72616996,0.257197668,ENSMUSG00000018433
Derl2,-0.626014953,0.086796605,ENSMUSG00000018442
C1qbp,0.130979253,0.786157798,ENSMUSG00000018446
Rpain,-0.097912407,0.818977512,ENSMUSG00000018449
6330403K07Rik,0.215358775,0.853987376,ENSMUSG00000018451
Slc13a3,0.434995409,0.658769531,ENSMUSG00000018459
Kcnab3,-0.21628279,0.863501254,ENSMUSG00000018470
Chd3,0.544383411,0.329759841,ENSMUSG00000018474
Kdm6b,0.180718369,0.832469786,ENSMUSG00000018476
1700125H20Rik,-0.01611078,1,ENSMUSG00000018479
Appbp2,0.559507412,0.269956618,ENSMUSG00000018481
Adora2b,5.358726638,8.77E-07,ENSMUSG00000018500
Ncor1,0.233182808,0.654657703,ENSMUSG00000018501
Trpv2,1.802714127,0.000516732,ENSMUSG00000018507
Cenpv,0.281039072,0.797370835,ENSMUSG00000018509
Pcgf2,0.487701898,0.543059997,ENSMUSG00000018537
Cwc25,0.352732073,0.460738608,ENSMUSG00000018541
Pip4k2b,-2.134410406,0.000239686,ENSMUSG00000018547
Trim37,-0.840492094,0.083222737,ENSMUSG00000018548
Ybx2,0.116156598,1,ENSMUSG00000018554
Ctdnep1,-0.260786585,0.800006573,ENSMUSG00000018559
Elp5,0.316588873,0.662502433,ENSMUSG00000018565
Slc2a4,-0.843613649,0.14110755,ENSMUSG00000018566
Gabarap,-0.201684856,0.414919887,ENSMUSG00000018567
Cldn7,0.332582177,1,ENSMUSG00000018569
2810408A11Rik,0.462950256,0.590440397,ENSMUSG00000018570
Phf23,-0.134837012,0.900839552,ENSMUSG00000018572
Acadvl,0.062380849,1,ENSMUSG00000018574
Dnah11,2.664720587,0.042384609,ENSMUSG00000018581
G3bp1,0.489465993,0.186493927,ENSMUSG00000018583
Atox1,-0.128195384,0.755613139,ENSMUSG00000018585
Glra2,-0.184746616,1,ENSMUSG00000018589
Sparc,-0.094560617,1,ENSMUSG00000018593
Glra4,-0.010960102,1,ENSMUSG00000018595
Mief2,0.243641829,0.765854014,ENSMUSG00000018599
Tbx3,-0.222854439,0.802390964,ENSMUSG00000018604
Crhr1,-0.058341666,1,ENSMUSG00000018634
Dusp14,0.158392471,0.918843689,ENSMUSG00000018648
Tada2a,-2.120861634,0.000183768,ENSMUSG00000018651
Ikzf1,0.030420326,0.944882273,ENSMUSG00000018654
Pnpo,0.208595386,0.729556607,ENSMUSG00000018659
Cog1,-0.329937079,0.654131364,ENSMUSG00000018661
Cbx1,-0.48796672,0.112893506,ENSMUSG00000018666
Cdk5rap3,-0.541699385,0.28331366,ENSMUSG00000018669
Copz2,-0.568281688,0.357101163,ENSMUSG00000018672
Slc25a39,1.129540014,0.037735923,ENSMUSG00000018677
Sp2,0.689671669,0.350773574,ENSMUSG00000018678
Aatf,0.281917391,0.768205021,ENSMUSG00000018697
Dync1h1,0.266705445,0.682609038,ENSMUSG00000018707
Cpsf4l,0.163306555,1,ENSMUSG00000018727
Pex12,-1.050156063,0.147215717,ENSMUSG00000018733
Ndel1,0.500347742,0.484321668,ENSMUSG00000018736
Slc25a35,-0.759958707,0.131331637,ENSMUSG00000018740
Zbtb4,-0.160208468,0.693851404,ENSMUSG00000018750
Tnfsfm13,-0.001661617,1,ENSMUSG00000018752
Mpdu1,2.093479451,1.58E-05,ENSMUSG00000018761
Fxr2,1.950225287,0.000122888,ENSMUSG00000018765
Atp5g3,-0.197829876,0.511808707,ENSMUSG00000018770
Cd68,1.387829492,0.061336668,ENSMUSG00000018774
Slc35g3,-0.219296149,0.934345725,ENSMUSG00000018776
Acsl1,0.17672346,0.839773445,ENSMUSG00000018796
Abca5,0.053365731,0.859348098,ENSMUSG00000018800
Smyd4,1.883967292,0.003719837,ENSMUSG00000018809
Lsp1,-0.017211067,0.867655728,ENSMUSG00000018819
Zfyve27,1.323492317,0.005686048,ENSMUSG00000018820
Avpi1,-0.09398841,0.948092609,ENSMUSG00000018821
Sfrp5,-1.481765329,0.048471762,ENSMUSG00000018822
Myh11,-0.048601,0.898862725,ENSMUSG00000018830
Rad51d,0.400508947,0.591955848,ENSMUSG00000018841
Fndc8,-0.560200159,0.680405957,ENSMUSG00000018844
Unc45b,-0.723640605,0.399529609,ENSMUSG00000018845
Pank3,0.118903155,0.801568857,ENSMUSG00000018846
Rars,-0.404994451,0.544939327,ENSMUSG00000018848
Wwc1,0.125896946,1,ENSMUSG00000018849
Mrpl58,-0.55215272,0.010999199,ENSMUSG00000018858
Fdxr,0.555301299,0.534968566,ENSMUSG00000018861
Otop3,-0.175904593,1,ENSMUSG00000018862
Sult4a1,1.905061872,0.000842197,ENSMUSG00000018865
Pnpla5,-0.178983383,1,ENSMUSG00000018868
Mrpl45,-0.137189776,0.83569184,ENSMUSG00000018882
Mb,0.047419647,1,ENSMUSG00000018893
Irf1,-0.148895648,0.863349236,ENSMUSG00000018899
Slc22a5,-0.20559298,0.859439027,ENSMUSG00000018900
P4ha2,-1.145044854,0.082222978,ENSMUSG00000018906
Alox12e,0.353962375,1,ENSMUSG00000018907
Arrb1,1.530132269,0.002466799,ENSMUSG00000018909
Tm4sf5,0.501425686,0.495257477,ENSMUSG00000018919
Cxcl16,1.40893645,0.073659924,ENSMUSG00000018920
Pelp1,0.245166228,0.811470018,ENSMUSG00000018921
Med11,0.468404452,0.327796558,ENSMUSG00000018923
Heatr9,-0.278622101,1,ENSMUSG00000018925
Ccl6,-0.015149985,0.927119717,ENSMUSG00000018927
Ccl4,-0.03084468,0.889271199,ENSMUSG00000018930
Natd1,-1.329595752,0.049914267,ENSMUSG00000018931
Map2k3,-0.005093322,0.991195337,ENSMUSG00000018932
Ywhah,0.468358578,0.163821503,ENSMUSG00000018965
Sart3,0.105448066,0.795949039,ENSMUSG00000018974
E2f2,-0.060666972,0.987687413,ENSMUSG00000018983
Nars2,-1.263912485,0.048224042,ENSMUSG00000018995
Slc35b4,-1.416193703,0.017340373,ENSMUSG00000018999
Dnah1,0.425899168,0.76737723,ENSMUSG00000019027
Dalrd3,-0.17609898,0.721316983,ENSMUSG00000019039
Fis1,0.158788388,0.732604969,ENSMUSG00000019054
Plod1,0.424773889,0.702251727,ENSMUSG00000019055
Rab3d,2.748015118,1.08E-06,ENSMUSG00000019066
Mfsd3,-0.58993118,0.444883989,ENSMUSG00000019080
Slc25a22,0.3005943,0.718107737,ENSMUSG00000019082
Atp6ap1,0.039165282,0.979517885,ENSMUSG00000019087
Dnase1l1,0.094445297,0.928897483,ENSMUSG00000019088
Aldh3a1,-0.220046219,0.845862792,ENSMUSG00000019102
Ccl9,-0.200588376,0.638779745,ENSMUSG00000019122
Scrn1,-0.246422441,0.794532095,ENSMUSG00000019124
BC005537,0.499236569,0.234052443,ENSMUSG00000019132
Isyna1,0.164206449,0.889705267,ENSMUSG00000019139
Hars2,-0.422998677,0.445592265,ENSMUSG00000019143
Cacng2,0.080587354,0.930603878,ENSMUSG00000019146
Tmem160,0.48502094,0.260622117,ENSMUSG00000019158
Rab5c,0.183463215,0.872087724,ENSMUSG00000019173
Styxl1,2.23825645,0.005515833,ENSMUSG00000019178
Mdh2,-0.176614711,0.599319782,ENSMUSG00000019179
H13,0.509780796,0.210403636,ENSMUSG00000019188
Rnf145,0.307820847,0.601624266,ENSMUSG00000019189
Scn1b,-0.188759136,0.853526162,ENSMUSG00000019194
Atp6v1e1,-0.16726422,0.727211133,ENSMUSG00000019210
Chtf18,1.689808948,0.029792938,ENSMUSG00000019214
Etnppl,0.127301567,1,ENSMUSG00000019232
Rps6kl1,3.563073873,1.55E-10,ENSMUSG00000019235
Ppp1r12c,-0.497656587,0.449699424,ENSMUSG00000019254
Ahr,-2.201425318,0.002443483,ENSMUSG00000019256
Map1s,-0.378873478,0.55094197,ENSMUSG00000019261
Dpep1,0.121256336,0.889271199,ENSMUSG00000019278
Tmem129,0.060939072,0.848185391,ENSMUSG00000019295
Nop9,1.384299494,0.033688695,ENSMUSG00000019297
Hsd17b1,-1.52746098,0.104835449,ENSMUSG00000019301
Atp6v0a1,0.606505137,0.25918692,ENSMUSG00000019302
Psmc3ip,-1.425535927,0.033788361,ENSMUSG00000019303
Grb7,-0.031614673,1,ENSMUSG00000019312
Noxo1,0.422533,0.5687645,ENSMUSG00000019320
Aoc3,-0.448721109,0.644420749,ENSMUSG00000019326
Zfp687,-1.459501993,0.017579705,ENSMUSG00000019338
Gdpd2,-0.682296396,0.161546893,ENSMUSG00000019359
D8Ertd738e,-0.003467319,1,ENSMUSG00000019362
Sec14l4,1.210092666,1,ENSMUSG00000019368
Calm3,-0.181655953,0.723721638,ENSMUSG00000019370
Cops3,0.285641809,0.622999418,ENSMUSG00000019373
Fkbp8,0.231085803,0.720207244,ENSMUSG00000019428
Ddx39b,0.26219209,0.394706371,ENSMUSG00000019432
Gipc1,-0.045329892,0.989827566,ENSMUSG00000019433
Tlcd1,0.000196479,1,ENSMUSG00000019437
Plscr3,2.287300473,7.06E-07,ENSMUSG00000019461
Ptger1,-0.184750618,0.856502765,ENSMUSG00000019464
Arhgef25,0.046989385,0.860365141,ENSMUSG00000019467
Xab2,0.595491429,0.341687299,ENSMUSG00000019470
Cdc37,0.259566031,0.67261149,ENSMUSG00000019471
Rab4a,-0.767011639,0.194743467,ENSMUSG00000019478
Trip10,0.573815189,0.42222597,ENSMUSG00000019487
Cops6,-0.077370252,0.923964548,ENSMUSG00000019494
Ubb,-0.291604295,0.164834336,ENSMUSG00000019505
Ap4m1,0.609864744,0.237510183,ENSMUSG00000019518
Gyg,-0.427649557,0.505567742,ENSMUSG00000019528
Rcn3,0.132874688,0.921285924,ENSMUSG00000019539
Slc6a8,0.73586915,0.358969295,ENSMUSG00000019558
Arid3a,1.061551249,0.159904487,ENSMUSG00000019564
Pdk4,-0.384354277,0.723721638,ENSMUSG00000019577
Ubxn6,0.646440342,0.189869598,ENSMUSG00000019578
Mydgf,0.071612198,0.940656844,ENSMUSG00000019579
Cyb561,-1.658836156,0.002717739,ENSMUSG00000019590
Sema6a,0.440859234,0.617522905,ENSMUSG00000019647
Ccdc12,-0.207136495,0.451977345,ENSMUSG00000019659
Fmc1,-0.22676481,0.392633438,ENSMUSG00000019689
Akt3,0.32637102,0.59222624,ENSMUSG00000019699
Mrpl24,-0.392983527,0.432657837,ENSMUSG00000019710
Gle1,-0.521663393,0.458305685,ENSMUSG00000019715
L3hypdh,8.302751528,6.75E-47,ENSMUSG00000019718
Lyst,0.924358817,0.16863561,ENSMUSG00000019726
Slc35e1,0.976952086,0.141660742,ENSMUSG00000019731
Calr3,-0.475991788,0.535816821,ENSMUSG00000019732
Tmc4,-1.740999624,0.041019599,ENSMUSG00000019734
Syne4,0.050680622,1,ENSMUSG00000019737
Polr2i,-0.137655319,0.668991453,ENSMUSG00000019738
Krt10,-0.304328262,0.505369906,ENSMUSG00000019761
Iyd,0.184517388,0.947329521,ENSMUSG00000019762
Rmnd1,0.164134214,0.752795889,ENSMUSG00000019763
Ccdc170,-0.026819234,1,ENSMUSG00000019767
Esr1,0.025761925,0.878889412,ENSMUSG00000019768
Fbxo5,-1.315982472,0.028238181,ENSMUSG00000019773
Mtrf1l,-3.042319825,1.69E-05,ENSMUSG00000019774
Rgs17,1.846565796,0.000420448,ENSMUSG00000019775
Hdac2,0.47934777,0.385267669,ENSMUSG00000019777
Frk,-0.087504997,0.008350222,ENSMUSG00000019779
Rwdd1,-0.291197074,0.516366338,ENSMUSG00000019782
Clvs2,0.94070464,0.180282167,ENSMUSG00000019785
Trdn,-0.577715243,0.638813237,ENSMUSG00000019787
Hey2,-0.979120765,0.224519858,ENSMUSG00000019789
Stxbp5,-0.353406823,0.676867096,ENSMUSG00000019790
Hint3,0.000832281,0.922274457,ENSMUSG00000019791
Trmt11,-1.432255191,0.02020309,ENSMUSG00000019792
Katna1,-0.725862897,0.286935743,ENSMUSG00000019794
Pcmt1,-0.258340566,0.374630347,ENSMUSG00000019795
Lrp11,-0.58774145,0.253738248,ENSMUSG00000019796
Mtres1,0.20553747,0.724788335,ENSMUSG00000019797
Sec63,0.751543677,0.119656072,ENSMUSG00000019802
Nr2e1,1.173023694,1,ENSMUSG00000019803
Snx3,-0.042101082,0.916573656,ENSMUSG00000019804
Aig1,0.03498249,1,ENSMUSG00000019806
Adat2,0.661774225,0.272850144,ENSMUSG00000019808
Pex3,0.613457707,0.226076969,ENSMUSG00000019809
Fuca2,-0.314470862,0.639802014,ENSMUSG00000019810
Cep57l1,-1.359248375,0.040661893,ENSMUSG00000019813
Ltv1,1.143096671,0.05771551,ENSMUSG00000019814
Plagl1,1.64114732,0.010130536,ENSMUSG00000019817
Cd164,0.12727608,0.980129783,ENSMUSG00000019818
Utrn,-0.627298085,0.068402798,ENSMUSG00000019820
Smpd2,0.304784902,0.654660284,ENSMUSG00000019822
Mical1,2.217572409,0.00142107,ENSMUSG00000019823
Zbtb24,-0.032482351,1,ENSMUSG00000019826
Grm1,-0.249028283,1,ENSMUSG00000019828
Wasf1,-0.227320617,0.707050031,ENSMUSG00000019831
Rab32,0.53360143,0.295867616,ENSMUSG00000019832
NA,-0.184030659,1,ENSMUSG00000019836
Gtf3c6,-0.282296262,0.53326738,ENSMUSG00000019837
Slc16a10,0.049214994,1,ENSMUSG00000019838
Rev3l,-0.334496217,0.681499242,ENSMUSG00000019841
Traf3ip2,3.269247192,8.47E-06,ENSMUSG00000019842
Fyn,-0.101584721,0.810027408,ENSMUSG00000019843
Tube1,-0.120813836,0.885203657,ENSMUSG00000019845
Lama4,-0.055525801,0.949469538,ENSMUSG00000019846
Popdc3,-0.385192772,0.503320136,ENSMUSG00000019848
Prep,-0.687028935,0.280314159,ENSMUSG00000019849
Tnfaip3,-0.08354937,0.955633358,ENSMUSG00000019850
Perp,-1.192239899,0.092955891,ENSMUSG00000019851
Arfgef3,2.515225323,1.03E-06,ENSMUSG00000019852
Hebp2,2.618301824,1.15E-05,ENSMUSG00000019853
Reps1,-0.401079707,0.636952181,ENSMUSG00000019854
Fam184a,-3.485832823,2.67E-06,ENSMUSG00000019856
Asf1a,0.248510862,0.591032653,ENSMUSG00000019857
Gopc,0.010582317,0.987053309,ENSMUSG00000019861
Rtn4ip1,-0.003039575,1,ENSMUSG00000019864
Nmbr,-0.103477539,1,ENSMUSG00000019865
Crybg1,5.911813534,4.12E-08,ENSMUSG00000019866
Vta1,0.166336546,0.844061549,ENSMUSG00000019868
Smpdl3a,-0.083373323,0.839244613,ENSMUSG00000019872
Reep3,0.6607179,0.199730592,ENSMUSG00000019873
Fabp7,-0.467662683,0.560671701,ENSMUSG00000019874
Pkib,0.921210939,0.149060196,ENSMUSG00000019876
Serinc1,-0.095338771,0.84427917,ENSMUSG00000019877
Hsf2,-0.57779179,0.209530418,ENSMUSG00000019878
Rspo3,0.101561667,0.94175072,ENSMUSG00000019880
Echdc1,-0.383917582,0.529195104,ENSMUSG00000019883
Mgat4c,-0.245747603,0.866848002,ENSMUSG00000019888
Ptprk,0.362453991,0.721884647,ENSMUSG00000019889
Nts,0.404943271,0.164764799,ENSMUSG00000019890
Dcbld1,3.741049745,7.10E-12,ENSMUSG00000019891
Lrriq1,-0.303968155,0.770692137,ENSMUSG00000019892
Slc6a15,1.602234215,0.001514939,ENSMUSG00000019894
Ccdc59,-0.049609543,0.937981994,ENSMUSG00000019897
Lama2,0.276475562,0.784259886,ENSMUSG00000019899
Lin7a,-0.08071485,0.861200616,ENSMUSG00000019906
Ppp1r12a,-0.293986972,0.412304459,ENSMUSG00000019907
P4ha1,0.32842148,0.698820712,ENSMUSG00000019916
Septin10,-0.291953445,0.727211197,ENSMUSG00000019917
Lims1,-0.254376221,0.497635798,ENSMUSG00000019920
Zwint,0.908698094,0.086443547,ENSMUSG00000019923
Ube2d1,-0.170594669,0.844061549,ENSMUSG00000019927
Dcn,-0.235188171,0.83102049,ENSMUSG00000019929
Mrln,0.455827657,0.16277051,ENSMUSG00000019933
Slc17a8,-0.268784164,0.909253906,ENSMUSG00000019935
Epyc,0.03351857,1,ENSMUSG00000019936
Cdk1,0.317377264,0.590166135,ENSMUSG00000019942
Atp2b1,0.061439748,0.95500455,ENSMUSG00000019943
Rhobtb1,0.938098619,0.253356823,ENSMUSG00000019944
Cabcoco1,-0.255221918,0.460636214,ENSMUSG00000019945
Arid5b,-0.422229154,0.505369906,ENSMUSG00000019947
Actr6,-0.438319867,0.399529609,ENSMUSG00000019948
Uhrf1bp1l,1.87371829,0.000253967,ENSMUSG00000019951
Poc1b,2.222862548,0.007831364,ENSMUSG00000019952
Dusp6,1.797261899,0.005114804,ENSMUSG00000019960
Tmpo,-0.18312105,0.827851396,ENSMUSG00000019961
Kitl,-0.622295926,0.41789317,ENSMUSG00000019966
Psen1,-0.317526393,0.586472339,ENSMUSG00000019969
Sgk1,0.574661842,0.442592992,ENSMUSG00000019970
Cep290,-0.278113234,0.584496339,ENSMUSG00000019971
Ikbip,-0.139214351,0.769109585,ENSMUSG00000019975
