symbol,LFC,FDR,ID
Hgh1,-0.081297843,1,ENSMUSG00000022554
Dgat1,-1.841356457,0.001864058,ENSMUSG00000022555
Hsf1,-0.735390718,0.124764861,ENSMUSG00000022556
Bop1,-0.556237899,0.289835185,ENSMUSG00000022557
Mroh1,-0.727701386,0.155904284,ENSMUSG00000022558
Fbxl6,-1.03781292,0.151905566,ENSMUSG00000022559
Slc52a2,3.770656252,5.60E-12,ENSMUSG00000022560
Gpaa1,0.667601747,0.202954217,ENSMUSG00000022561
Oplah,-0.132912505,0.727439569,ENSMUSG00000022562
Grina,-0.219923876,0.686043292,ENSMUSG00000022564
Plec,0.12250738,0.822169454,ENSMUSG00000022565
Scrib,1.485157334,0.058711173,ENSMUSG00000022568
Gfus,0.333200993,0.526934754,ENSMUSG00000022570
Pycrl,-0.190212093,0.639556403,ENSMUSG00000022571
Naprt,-0.046307263,1,ENSMUSG00000022574
Gsdmd,-0.073562191,1,ENSMUSG00000022575
Ly6h,-2.198298466,0.016229049,ENSMUSG00000022577
Gpihbp1,0.121649891,0.818952702,ENSMUSG00000022579
Rhpn1,0.336241576,0.827684083,ENSMUSG00000022580
Ly6g,3.666542957,0.057776116,ENSMUSG00000022582
Ly6c2,0.243504573,0.086297608,ENSMUSG00000022584
Ly6e,0.192125174,0.646662294,ENSMUSG00000022587
NA,-0.095151699,1,ENSMUSG00000022591
Lynx1,0.019668598,0.949759959,ENSMUSG00000022594
Lypd2,-0.011682985,0.223199634,ENSMUSG00000022595
Slurp1,0.709947709,0.423610361,ENSMUSG00000022596
Zbtb11,-0.041306318,1,ENSMUSG00000022601
Arc,0.254453427,0.819900689,ENSMUSG00000022602
Cep97,2.664296528,5.91E-06,ENSMUSG00000022604
Ptk2,0.093514877,0.836081084,ENSMUSG00000022607
Mapk12,-0.051222534,0.886949604,ENSMUSG00000022610
Lmf2,-1.690585098,0.013247825,ENSMUSG00000022614
Tymp,-0.032252985,1,ENSMUSG00000022615
Chkb,0.662760743,0.187463325,ENSMUSG00000022617
Mapk8ip2,-1.097067285,0.036478802,ENSMUSG00000022619
Arsa,1.156249246,0.057244955,ENSMUSG00000022620
Rabl2,1.239491998,0.037674888,ENSMUSG00000022621
Acr,-0.200948656,1,ENSMUSG00000022622
Shank3,0.025708037,1,ENSMUSG00000022623
Kif21a,-0.269124782,0.7862655,ENSMUSG00000022629
Yaf2,0.100119771,0.709217054,ENSMUSG00000022634
Zcrb1,0.346044277,0.075377652,ENSMUSG00000022635
Alcam,0.272636532,0.681343673,ENSMUSG00000022636
Cblb,1.499523877,0.019057647,ENSMUSG00000022637
NA,-0.090346248,0.743166419,ENSMUSG00000022639
Bbx,0.154251743,0.628192407,ENSMUSG00000022641
Morc1,-0.022785917,1,ENSMUSG00000022652
Nectin3,-0.273785203,0.8246954,ENSMUSG00000022656
Cd96,0.11569456,1,ENSMUSG00000022657
Tagln3,-0.984611548,0.115835854,ENSMUSG00000022658
Cd200,-0.022964956,1,ENSMUSG00000022661
Atg3,0.354272708,0.559602508,ENSMUSG00000022663
Slc35a5,0.197526182,0.616152464,ENSMUSG00000022664
Ccdc80,0.337323885,0.679148518,ENSMUSG00000022665
Gtpbp8,-1.096831394,0.016980427,ENSMUSG00000022668
Mzt2,0.917796633,0.067856685,ENSMUSG00000022671
Prkdc,-0.41269939,0.641467833,ENSMUSG00000022672
Mcm4,-1.092653898,0.058630539,ENSMUSG00000022673
Ube2v2,0.399996536,0.167218754,ENSMUSG00000022674
Snai2,0.277731674,0.536617752,ENSMUSG00000022676
Cep20,0.12031888,0.642866697,ENSMUSG00000022677
Nde1,-0.044308141,1,ENSMUSG00000022678
Mpv17l,-0.98333908,0.067058381,ENSMUSG00000022679
Pdxdc1,-0.71438661,0.000104275,ENSMUSG00000022680
Ntan1,-0.099265476,0.85100106,ENSMUSG00000022681
Rrn3,0.561206836,0.089751561,ENSMUSG00000022682
Bfar,0.645019178,0.173682865,ENSMUSG00000022684
Parn,-0.962628252,0.11020538,ENSMUSG00000022685
B3gnt5,-0.056396014,1,ENSMUSG00000022686
Boc,-0.977662615,0.169291274,ENSMUSG00000022687
Sidt1,-0.140293494,1,ENSMUSG00000022696
Naa50,-0.838094619,0.059082205,ENSMUSG00000022698
Ccdc191,0.022647091,1,ENSMUSG00000022701
Hira,-1.526442776,0.031610098,ENSMUSG00000022702
Qtrt2,0.802085801,0.223645822,ENSMUSG00000022704
Drd3,0.078889624,1,ENSMUSG00000022705
Mrpl40,-0.237540145,0.459500835,ENSMUSG00000022706
Gbe1,0.200510591,0.750365645,ENSMUSG00000022707
Zbtb20,-0.133752373,0.828170243,ENSMUSG00000022708
Usp7,-0.137694086,0.798982881,ENSMUSG00000022710
Pmm2,-0.350351447,0.474816341,ENSMUSG00000022711
Tmem114,0.495961908,0.573563352,ENSMUSG00000022715
Dgcr8,2.561137188,2.84E-05,ENSMUSG00000022718
Trmt2a,0.093444488,0.789491495,ENSMUSG00000022721
Arl6,-0.119346493,0.786089255,ENSMUSG00000022722
Crybg3,0.612075301,0.376156442,ENSMUSG00000022723
Riox2,-0.074716912,0.772659588,ENSMUSG00000022724
Gsc2,-0.064030237,1,ENSMUSG00000022738
Cpox,1.021202186,0.12165043,ENSMUSG00000022742
Cldnd1,-0.130925056,0.842723056,ENSMUSG00000022744
St3gal6,-0.3454983,0.36253136,ENSMUSG00000022747
Cmss1,-0.013168241,0.922816611,ENSMUSG00000022748
Tbc1d23,0.514323064,0.358861706,ENSMUSG00000022749
Klhl22,0.196250706,0.828163845,ENSMUSG00000022750
Nit2,-0.059282952,0.988232106,ENSMUSG00000022751
Tomm70a,-0.105197785,0.679992594,ENSMUSG00000022752
Tmem30c,-0.249973713,1,ENSMUSG00000022753
Tmem45a,0.125772228,0.93606281,ENSMUSG00000022754
Slc7a4,-4.69915078,1.68E-10,ENSMUSG00000022756
Tfg,0.159782824,0.897617987,ENSMUSG00000022757
P2rx6,-1.977620331,0.003508406,ENSMUSG00000022758
Lrrc74b,0.139554184,1,ENSMUSG00000022759
Thap7,-0.629879985,0.0880556,ENSMUSG00000022760
Lztr1,0.359663148,0.525350378,ENSMUSG00000022761
Ncam2,-0.086215473,1,ENSMUSG00000022762
Aifm3,-0.190819862,1,ENSMUSG00000022763
Snap29,-0.885163222,0.147413818,ENSMUSG00000022765
Serpind1,0.065425439,1,ENSMUSG00000022766
Ccdc116,0.912603051,0.205984218,ENSMUSG00000022768
Sdf2l1,-0.087347947,0.748867629,ENSMUSG00000022769
Dlg1,-0.125319278,1,ENSMUSG00000022770
Ppil2,0.451562174,0.326849194,ENSMUSG00000022771
Senp5,1.176553367,0.030624675,ENSMUSG00000022772
Ypel1,-0.242633667,0.553266645,ENSMUSG00000022773
Ncbp2,-0.193191815,0.613768479,ENSMUSG00000022774
Top3b,-2.7826943,4.32E-06,ENSMUSG00000022779
Meltf,-0.003186854,1,ENSMUSG00000022780
Pak2,-0.449396979,0.431986139,ENSMUSG00000022781
Spag6l,0.196816295,1,ENSMUSG00000022783
Wdr53,-1.839276803,0.002109414,ENSMUSG00000022787
Fgd4,0.046522611,1,ENSMUSG00000022788
Dnm1l,-0.712427137,0.009534236,ENSMUSG00000022789
Igsf11,0.450669696,0.646650577,ENSMUSG00000022790
Tnk2,0.215178349,0.792421,ENSMUSG00000022791
Yars2,0.118840971,0.990553515,ENSMUSG00000022792
B4galt4,0.629048655,0.380141716,ENSMUSG00000022793
Tfrc,-0.363829161,0.506495673,ENSMUSG00000022797
Arhgap31,-0.297467494,0.686398218,ENSMUSG00000022799
Fyttd1,0.198434089,0.680077679,ENSMUSG00000022800
Lrch3,-0.397016483,0.581783428,ENSMUSG00000022801
Lmln,1.856142688,0.007148316,ENSMUSG00000022802
Popdc2,-0.124759264,1,ENSMUSG00000022803
Cfap91,-2.954411791,0.000417417,ENSMUSG00000022805
Osbpl11,-0.553988965,0.462387098,ENSMUSG00000022807
Snx4,0.040932802,0.791889605,ENSMUSG00000022808
Nr1i2,0.872990082,0.296843111,ENSMUSG00000022809
Zfp148,-0.097399814,0.707725491,ENSMUSG00000022811
Gsk3b,1.23222901,0.004627321,ENSMUSG00000022812
Umps,-0.203933494,0.730215095,ENSMUSG00000022814
Fstl1,0.296270721,0.485946652,ENSMUSG00000022816
Itgb5,0.021012538,1,ENSMUSG00000022817
Ndufb4,0.314000417,0.142238295,ENSMUSG00000022820
Hgd,-1.576341709,1,ENSMUSG00000022821
Abcc5,-0.66596845,0.136853309,ENSMUSG00000022822
Muc13,0.000987506,1,ENSMUSG00000022824
Rabl3,1.224884304,0.009610959,ENSMUSG00000022827
Gtf2e1,0.002678517,1,ENSMUSG00000022828
Stxbp5l,-0.523929391,0.478603939,ENSMUSG00000022829
Hcls1,0.00149529,1,ENSMUSG00000022831
Ropn1,0.166699085,1,ENSMUSG00000022832
Ccdc14,-0.240839957,0.931364108,ENSMUSG00000022833
Mylk,0.216988522,0.646676628,ENSMUSG00000022836
Iqcb1,0.055253444,0.888353291,ENSMUSG00000022837
Eaf2,-2.27257622,0.011318642,ENSMUSG00000022838
Adcy5,-0.067015175,1,ENSMUSG00000022840
Ap2m1,-0.160865623,0.652198071,ENSMUSG00000022841
Ece2,-0.191303323,0.996800895,ENSMUSG00000022842
Clcn2,1.585747694,0.039614839,ENSMUSG00000022843
Pdia5,-0.662974348,0.313353101,ENSMUSG00000022844
Slc49a4,1.322330199,0.006584605,ENSMUSG00000022848
Hspbap1,0.45786423,0.553758839,ENSMUSG00000022849
Ehhadh,-0.915428059,0.068292324,ENSMUSG00000022853
Senp2,0.223738411,0.685305172,ENSMUSG00000022855
Tmem41a,0.178958881,0.672902564,ENSMUSG00000022856
Tra2b,-0.104432868,0.918571935,ENSMUSG00000022858
Chodl,-0.0186621,0.269290635,ENSMUSG00000022860
Dgkg,-1.110532164,0.071442317,ENSMUSG00000022861
Btg3,-0.031209329,1,ENSMUSG00000022863
D16Ertd472e,0.01059026,1,ENSMUSG00000022864
Cxadr,-1.781456821,0.044094447,ENSMUSG00000022865
Usp25,-0.812917653,0.151763107,ENSMUSG00000022867
Fetub,-0.021728297,1,ENSMUSG00000022871
Kng1,0.081330488,1,ENSMUSG00000022875
Samsn1,3.054270127,4.81E-06,ENSMUSG00000022876
Hrg,0.116113189,1,ENSMUSG00000022877
Adipoq,-0.014710741,1,ENSMUSG00000022878
Rfc4,-0.565306571,0.36293488,ENSMUSG00000022881
Robo1,-0.167391309,1,ENSMUSG00000022883
Eif4a2,-0.347859552,0.117568883,ENSMUSG00000022884
St6gal1,0.110383566,1,ENSMUSG00000022885
Masp1,0.18158386,0.919107708,ENSMUSG00000022887
Mrpl39,-0.358606139,0.465768789,ENSMUSG00000022889
Atp5j,-0.035057525,0.872680027,ENSMUSG00000022890
App,-0.412671293,0.251849382,ENSMUSG00000022892
Adamts1,0.126469264,0.822582582,ENSMUSG00000022893
Adamts5,0.030657547,1,ENSMUSG00000022894
Ets2,-0.455220517,0.516842266,ENSMUSG00000022895
Dyrk1a,0.693734368,0.078619308,ENSMUSG00000022897
Vps26c,0.744012493,0.154712299,ENSMUSG00000022898
Slc15a2,0.193463711,0.93590822,ENSMUSG00000022899
Cd86,-0.067344662,1,ENSMUSG00000022901
Kpna1,-0.786029664,0.080276528,ENSMUSG00000022905
Parp9,-0.281288081,0.751868553,ENSMUSG00000022906
Arl13b,0.991085348,0.153265976,ENSMUSG00000022911
Pros1,0.400510611,0.52757906,ENSMUSG00000022912
Psmg1,-0.451945895,0.412722746,ENSMUSG00000022913
Brwd1,-0.126448275,0.789507494,ENSMUSG00000022914
Grik1,1.157781422,0.045231067,ENSMUSG00000022935
Fam3b,0.077868748,1,ENSMUSG00000022938
Pigp,0.152333284,0.530271183,ENSMUSG00000022940
Chaf1b,2.937615629,0.000994425,ENSMUSG00000022945
Dop1b,-1.405776771,0.013996397,ENSMUSG00000022946
Cbr3,-0.827978464,0.150231055,ENSMUSG00000022947
Setd4,-1.622019964,0.006170542,ENSMUSG00000022948
Rcan1,0.297253634,0.547628967,ENSMUSG00000022951
Runx1,-0.23884174,0.566381755,ENSMUSG00000022952
Atp5o,-0.020774335,0.939857434,ENSMUSG00000022956
Itsn1,-0.870848008,0.077541369,ENSMUSG00000022957
Donson,0.416431499,0.460522218,ENSMUSG00000022960
Son,0.277670241,0.215048259,ENSMUSG00000022961
Gart,-0.261582611,0.614060654,ENSMUSG00000022962
Tmem50b,-0.033983628,1,ENSMUSG00000022964
Ifngr2,0.85391531,0.025898823,ENSMUSG00000022965
Ifnar1,-0.055571288,1,ENSMUSG00000022967
Il10rb,0.422881492,0.344997187,ENSMUSG00000022969
Ifnar2,-0.13772751,0.781170547,ENSMUSG00000022971
Cfap298,-0.880231434,0.033873599,ENSMUSG00000022972
Synj1,-0.778367473,0.098461643,ENSMUSG00000022973
Paxbp1,-0.188963287,0.877931064,ENSMUSG00000022974
Mis18a,-0.181279762,0.927324579,ENSMUSG00000022978
Sod1,-0.076300791,0.849352999,ENSMUSG00000022982
Scaf4,-0.198406993,0.843363455,ENSMUSG00000022983
Krt75,-0.171306748,1,ENSMUSG00000022986
Zfp641,-0.456802121,0.592462495,ENSMUSG00000022987
Lalba,-0.20517461,1,ENSMUSG00000022991
Kansl2,-1.406208959,0.000473714,ENSMUSG00000022992
Tex49,0.35491187,1,ENSMUSG00000022993
Adcy6,0.043788119,1,ENSMUSG00000022994
Enah,1.24104432,0.01100653,ENSMUSG00000022995
Wnt10b,0.646290818,1,ENSMUSG00000022996
Lmbr1l,0.580689201,0.497981173,ENSMUSG00000022999
Dhh,-0.378217095,0.677978954,ENSMUSG00000023000
Tuba1b,-0.08707966,0.832176047,ENSMUSG00000023004
Prpf40b,-0.201736376,1,ENSMUSG00000023007
Fmnl3,1.45409732,0.073518687,ENSMUSG00000023008
Nckap5l,-3.080529778,5.02E-05,ENSMUSG00000023009
Tmbim6,-0.03179183,1,ENSMUSG00000023010
Faim2,-0.972854881,0.110033371,ENSMUSG00000023011
Aqp2,-0.185294867,1,ENSMUSG00000023013
Racgap1,0.026326451,1,ENSMUSG00000023015
Asic1,-0.431026116,0.626819227,ENSMUSG00000023017
Smarcd1,-0.161955541,0.884655101,ENSMUSG00000023018
Gpd1,0.377487151,0.740350548,ENSMUSG00000023019
Cox14,-0.041493311,0.894059919,ENSMUSG00000023020
Cers5,0.206286245,0.630687881,ENSMUSG00000023021
Lima1,-0.141930504,1,ENSMUSG00000023022
Larp4,0.022461655,0.913890194,ENSMUSG00000023025
Dip2b,-0.774411164,0.092288973,ENSMUSG00000023026
Atf1,0.522927741,0.499597763,ENSMUSG00000023027
Slc11a2,0.083152723,0.991893377,ENSMUSG00000023030
Cela1,0.534946331,0.456652061,ENSMUSG00000023031
Slc4a8,0.579207786,0.427443218,ENSMUSG00000023032
Scn8a,-0.093931037,1,ENSMUSG00000023033
Nr4a1,-0.376543649,0.553441693,ENSMUSG00000023034
Pcdhgc4,2.266118924,0.041420408,ENSMUSG00000023036
Krt7,0.08193534,1,ENSMUSG00000023039
Csad,-0.264252934,0.764503464,ENSMUSG00000023044
Soat2,0.24116975,0.979770648,ENSMUSG00000023045
Igfbp6,0.372643619,0.357610714,ENSMUSG00000023046
Amhr2,-0.061798943,1,ENSMUSG00000023047
Prr13,0.472122629,0.159227568,ENSMUSG00000023048
Map3k12,-0.223555072,0.549004629,ENSMUSG00000023050
Tarbp2,-1.848516752,0.001697194,ENSMUSG00000023051
Calcoco1,0.114433465,0.730215095,ENSMUSG00000023055
Sncg,0.084563994,0.998757267,ENSMUSG00000023064
Rttn,0.436010498,0.555593008,ENSMUSG00000023066
Cdkn1a,0.807679803,0.126130909,ENSMUSG00000023067
Nus1,-0.730748629,0.231165579,ENSMUSG00000023068
Cep89,-1.097052329,0.093845337,ENSMUSG00000023072
Slc10a2,-0.242815532,0.865549962,ENSMUSG00000023073
Mospd1,-0.146608365,0.68211274,ENSMUSG00000023074
Akirin1,-0.810979881,0.124194766,ENSMUSG00000023075
Gtf2ird1,1.152658281,0.064615355,ENSMUSG00000023079
H2-M10.2,0.097335553,1,ENSMUSG00000023083
Lrrc71,-0.294319518,1,ENSMUSG00000023084
Noct,0.241332406,0.787488135,ENSMUSG00000023087
Abcc1,-1.90382188,0.00304577,ENSMUSG00000023088
Ndufa5,0.086571611,0.975297911,ENSMUSG00000023089
Fhl1,-0.591998849,0.172283495,ENSMUSG00000023092
Msrb2,-0.296183477,0.532672323,ENSMUSG00000023094
Rfc2,0.628411153,0.073977787,ENSMUSG00000023104
Denr,0.450698241,0.168845678,ENSMUSG00000023106
Prmt5,-0.568599718,0.249529582,ENSMUSG00000023110
Sympk,0.895437051,0.159382781,ENSMUSG00000023118
Ldc1,0.248807419,1,ENSMUSG00000023120
Nagpa,-1.341236067,0.068256918,ENSMUSG00000023143
Get1,0.848483679,0.041508223,ENSMUSG00000023147
Ivns1abp,0.266657822,0.552612064,ENSMUSG00000023150
Rpp14,-0.374399474,0.452707091,ENSMUSG00000023156
Slc38a1,0.049789908,0.909088675,ENSMUSG00000023169
Gps2,0.227159913,0.688489285,ENSMUSG00000023170
Bsg,-0.392255106,0.168281269,ENSMUSG00000023175
Vwa5a,-0.107112088,0.863398111,ENSMUSG00000023186
P3h3,-0.083856169,0.998345615,ENSMUSG00000023191
Grm2,0.214550262,1,ENSMUSG00000023192
Il15ra,0.257075211,0.765081099,ENSMUSG00000023206
Epb42,0.087590036,1,ENSMUSG00000023216
Serping1,-0.043199584,1,ENSMUSG00000023224
Serinc2,3.911078343,2.96E-08,ENSMUSG00000023232
Ccl25,-1.571508862,0.020831811,ENSMUSG00000023235
Scg5,-0.833468555,0.205672418,ENSMUSG00000023236
Kcnk5,-0.258103149,0.446514216,ENSMUSG00000023243
Parp3,0.193682808,0.861224261,ENSMUSG00000023249
Slc26a6,-0.061327152,1,ENSMUSG00000023259
Acy1,-0.085618901,0.994345691,ENSMUSG00000023262
Frs3,1.966090625,0.017113167,ENSMUSG00000023266
Gabrr2,0.1628126,1,ENSMUSG00000023267
Creld2,-0.168275934,0.668183034,ENSMUSG00000023272
Cd4,-7.343773183,2.06E-05,ENSMUSG00000023274
Twf2,0.235404839,0.998479604,ENSMUSG00000023277
Bmp15,-0.06014061,1,ENSMUSG00000023279
Zfp605,-0.202672969,0.82659436,ENSMUSG00000023284
Ube2j2,-0.498442663,0.253592797,ENSMUSG00000023286
Marchf5,-1.277886082,0.010584242,ENSMUSG00000023307
Ache,-2.133005944,0.001855814,ENSMUSG00000023328
Dtwd1,1.574316176,0.018802418,ENSMUSG00000023330
Gcm1,-0.141878973,1,ENSMUSG00000023333
Wfdc1,-0.258335225,0.655844776,ENSMUSG00000023336
Mx2,1.276849001,0.014989065,ENSMUSG00000023341
Poc1a,4.377971872,1.04E-07,ENSMUSG00000023345
Trip6,-0.401057195,0.553227062,ENSMUSG00000023348
Clec4n,0.013817342,0.996492126,ENSMUSG00000023349
Agap3,-1.455554464,0.00090222,ENSMUSG00000023353
Tmem176a,-0.079952468,0.893125255,ENSMUSG00000023367
Kcnk16,0.616337712,0.189304285,ENSMUSG00000023387
Dlx2,-0.418641913,1,ENSMUSG00000023391
Slc17a9,0.531416059,0.566381755,ENSMUSG00000023393
Stk31,0.067220802,1,ENSMUSG00000023403
Nfatc4,0.188893016,0.773341682,ENSMUSG00000023411
Gnb3,0.609975505,0.169396953,ENSMUSG00000023439
Pisd,0.04588499,1,ENSMUSG00000023452
Tpi1,0.155545967,0.664877248,ENSMUSG00000023456
Rab12,-0.50369974,0.47389221,ENSMUSG00000023460
Tulp2,-0.315172441,0.658903641,ENSMUSG00000023467
Celsr3,-2.657235784,2.62E-05,ENSMUSG00000023473
Prph,-0.145008242,0.822084588,ENSMUSG00000023484
Pcbp4,-0.472469056,0.373265315,ENSMUSG00000023495
Cdca3,0.251596804,1,ENSMUSG00000023505
C1qtnf12,0.19990018,0.761729198,ENSMUSG00000023571
Ccndbp1,-0.055731063,0.923818236,ENSMUSG00000023572
Ogfod2,-2.73471631,6.33E-05,ENSMUSG00000023707
Mrps23,-0.109193842,0.820937028,ENSMUSG00000023723
NA,-5.930153671,2.87E-09,ENSMUSG00000023737
Sfi1,0.018697273,1,ENSMUSG00000023764
Pigx,-0.214451815,0.615150059,ENSMUSG00000023791
NA,-0.513639967,0.523725921,ENSMUSG00000023795
Tiam2,-0.06819186,1,ENSMUSG00000023800
Synj2,-1.123013435,0.055977132,ENSMUSG00000023805
Rsph3b,-0.423817764,0.514453286,ENSMUSG00000023806
Rps6ka2,0.257778148,0.579696507,ENSMUSG00000023809
Prkn,-2.053905796,2.40E-05,ENSMUSG00000023826
Agpat4,-0.853286471,0.09650811,ENSMUSG00000023827
Slc22a3,-0.122774183,0.953449157,ENSMUSG00000023828
Igf2r,0.586492789,0.364955462,ENSMUSG00000023830
Acat2,-0.078947114,0.88818595,ENSMUSG00000023832
Lnpep,0.173384428,0.740336778,ENSMUSG00000023845
Chd1,-0.357047257,0.707486578,ENSMUSG00000023852
Mpc1,0.066812038,0.813400265,ENSMUSG00000023861
Pde10a,-0.186250791,0.876453547,ENSMUSG00000023868
1700010I14Rik,0.514465233,0.658459197,ENSMUSG00000023873
Zfp54,-0.436556749,0.560221242,ENSMUSG00000023882
Phf10,0.524171867,0.49624534,ENSMUSG00000023883
Thbs2,0.292856978,0.691209149,ENSMUSG00000023885
Smoc2,-0.160935159,0.671599321,ENSMUSG00000023886
Zfp51,0.166210165,0.869400897,ENSMUSG00000023892
Zscan10,0.089862668,1,ENSMUSG00000023902
Mmp25,0.572085173,0.390750252,ENSMUSG00000023903
Hcfc1r1,-0.281943539,0.302802838,ENSMUSG00000023904
Tnfrsf12a,0.667909531,0.326323659,ENSMUSG00000023905
Pkmyt1,0.5674875,0.30531401,ENSMUSG00000023908
Paqr4,-0.338152122,0.52982277,ENSMUSG00000023909
Flywch2,0.039696282,0.788264896,ENSMUSG00000023911
Slc25a27,0.044548577,0.892067221,ENSMUSG00000023912
Pla2g7,-0.258476466,0.548966859,ENSMUSG00000023913
Mep1a,0.012210353,1,ENSMUSG00000023914
Tnfrsf21,-0.082883548,0.743558223,ENSMUSG00000023915
Adgrf4,0.108616659,1,ENSMUSG00000023918
Cenpq,-1.26650137,0.045490374,ENSMUSG00000023919
Mmut,-1.100538405,0.046965374,ENSMUSG00000023921
Tbc1d5,-0.610332553,0.387658379,ENSMUSG00000023923
Satb1,-1.246242145,0.062964988,ENSMUSG00000023927
Efhb,0.020146257,1,ENSMUSG00000023931
Cdc5l,0.135387897,0.785011332,ENSMUSG00000023932
Spats1,-0.245794925,0.801836835,ENSMUSG00000023935
Aars2,0.95879927,0.160271242,ENSMUSG00000023938
Mrpl14,0.252161145,0.482984054,ENSMUSG00000023939
Sgo1,-0.819542038,0.132382575,ENSMUSG00000023940
Slc29a1,-0.424580045,0.318805579,ENSMUSG00000023942
Hsp90ab1,-0.038034412,0.94404768,ENSMUSG00000023944
Slc5a7,0.1217375,0.98211243,ENSMUSG00000023945
Nfkbie,0.334063688,0.708625315,ENSMUSG00000023947
Tcte1,-0.051656867,1,ENSMUSG00000023949
Vegfa,0.1857236,1,ENSMUSG00000023951
Gtpbp2,4.028172069,1.91E-10,ENSMUSG00000023952
Polh,1.201459267,0.089470299,ENSMUSG00000023953
Clic5,0.291800976,0.759693098,ENSMUSG00000023959
Enpp5,-0.982341279,0.035476916,ENSMUSG00000023960
Enpp4,0.454343947,0.443135738,ENSMUSG00000023961
Cyp39a1,2.375887177,0.002995713,ENSMUSG00000023963
Calcr,0.39077788,1,ENSMUSG00000023964
Fbxl17,-0.251744594,0.81871556,ENSMUSG00000023965
Rsph9,-0.201761619,0.83067547,ENSMUSG00000023966
Mrps18a,0.181868,0.673199409,ENSMUSG00000023967
Crip3,0.028074992,1,ENSMUSG00000023968
Rrp36,-0.455219182,0.367394562,ENSMUSG00000023971
Ptk7,-0.621355966,0.493162409,ENSMUSG00000023972
Cnpy3,-0.273637821,0.664877248,ENSMUSG00000023973
Ubr2,-0.222515898,0.618149523,ENSMUSG00000023977
Prph2,0.337970186,1,ENSMUSG00000023978
Guca1b,-0.162327119,1,ENSMUSG00000023979
Taf8,-1.507872634,0.021307891,ENSMUSG00000023980
Gm20517,-0.255429097,0.968415404,ENSMUSG00000023984
Pgc,0.22487847,1,ENSMUSG00000023987
Bysl,-0.087828489,0.828163845,ENSMUSG00000023988
Tfeb,0.718483422,0.413576262,ENSMUSG00000023990
Foxp4,-3.100803329,0.001815667,ENSMUSG00000023991
Trem2,0.09007227,0.958370333,ENSMUSG00000023992
Treml1,-0.022355141,1,ENSMUSG00000023993
Nfya,0.065261073,1,ENSMUSG00000023994
Kif6,0.265125011,0.930882168,ENSMUSG00000023999
Brd4,0.170447996,0.548208389,ENSMUSG00000024002
Stk38,-0.160582951,1,ENSMUSG00000024006
Ppil1,-0.047016971,0.905097212,ENSMUSG00000024007
Cpne5,1.441165191,0.051455388,ENSMUSG00000024008
Pi16,-0.312578128,0.628272356,ENSMUSG00000024011
Mtch1,-0.493383404,0.326533066,ENSMUSG00000024012
Fgd2,-0.024919333,1,ENSMUSG00000024013
Pim1,0.345665535,0.755211804,ENSMUSG00000024014
Ccdc167,-0.036519568,0.908455766,ENSMUSG00000024018
Cmtr1,-0.194893976,0.696067036,ENSMUSG00000024019
Glo1,0.20765305,0.769341166,ENSMUSG00000024026
Glp1r,0.150765901,1,ENSMUSG00000024027
Abcg1,0.979593592,0.011397566,ENSMUSG00000024030
Rsph1,0.063892962,0.993933767,ENSMUSG00000024033
Slc37a1,-3.306678365,6.80E-07,ENSMUSG00000024036
Wdr4,0.416956851,0.637250822,ENSMUSG00000024037
Ndufv3,0.195182874,0.515677899,ENSMUSG00000024038
Cbs,0.152871567,1,ENSMUSG00000024039
Cryaa,0.13763629,1,ENSMUSG00000024041
Sik1,0.149677468,1,ENSMUSG00000024042
Arhgap28,-0.11472479,0.729455752,ENSMUSG00000024043
Epb41l3,0.39545047,0.596602235,ENSMUSG00000024044
Akap8,-0.443476531,0.334954351,ENSMUSG00000024045
Myl12a,0.07724368,0.786938277,ENSMUSG00000024048
Myom1,0.146588216,1,ENSMUSG00000024049
Wiz,-2.526767388,2.62E-05,ENSMUSG00000024050
Lpin2,-0.313368141,0.631613007,ENSMUSG00000024052
Emilin2,-0.462119614,0.082209529,ENSMUSG00000024053
Smchd1,-0.415218799,0.648756024,ENSMUSG00000024054
Cyp4f13,-0.059044794,0.787502932,ENSMUSG00000024055
Ndc80,-0.012170414,1,ENSMUSG00000024056
Clip4,-0.048728065,0.800810409,ENSMUSG00000024059
Lbh,-0.10838428,0.808309287,ENSMUSG00000024063
Galnt14,-0.2730722,0.543449987,ENSMUSG00000024064
Ehd3,-0.474774693,0.392690002,ENSMUSG00000024065
Xdh,0.695668331,0.380120519,ENSMUSG00000024066
Dpy30,0.21149932,0.465156408,ENSMUSG00000024067
Spast,-0.71694042,0.271964323,ENSMUSG00000024068
Slc30a6,0.262049023,0.754927371,ENSMUSG00000024069
Prkd3,-0.987504768,0.16634106,ENSMUSG00000024070
Yipf4,-0.188301765,0.51160883,ENSMUSG00000024072
Birc6,0.188823499,0.57384534,ENSMUSG00000024073
Crim1,0.623557141,0.391006249,ENSMUSG00000024074
Vit,-0.03983283,1,ENSMUSG00000024076
Strn,0.515723974,0.237978977,ENSMUSG00000024077
Ttc27,0.16972315,0.940146643,ENSMUSG00000024078
Eif2ak2,-0.223750493,0.845899266,ENSMUSG00000024079
Cebpz,0.360066116,0.126088217,ENSMUSG00000024081
Ndufaf7,-0.565960704,0.147000821,ENSMUSG00000024082
Pja2,0.02359778,0.967779334,ENSMUSG00000024083
Qpct,1.009125999,0.149665744,ENSMUSG00000024084
